Car Brand,Model,Year,Mileage,Fuel Type,Engine Size,Transmission,Body Type,Color,Owner History,Price,Age
honda,model b,2013,92644,hybrid,2.8,automatic,suv,gray,first owner,16184.82,10
kia,model d,2015,78496,petrol,2.9,cvt,truck,blue,second owner,17512.39,8
kia,model d,2005,170688,electric,4.8,cvt,coupe,black,first owner,9832.33,18
kia,model c,2003,263891,hybrid,2.3,manual,truck,blue,first owner,6541.78,20
bmw,model d,2011,107831,hybrid,1.8,automatic,suv,gray,third owner,20752.13,12
honda,model a,2003,172609,electric,4.7,manual,suv,black,first owner,9372.23,20
chevrolet,model e,2008,201029,electric,1.5,automatic,hatchback,black,second owner,14491.87,15
chevrolet,model a,2023,289293,electric,4.9,cvt,coupe,white,second owner,20843.05,0
toyota,model e,2020,184373,electric,2.3,automatic,hatchback,red,third owner,18506.68,3
mercedes,model a,2021,110633,hybrid,2.2,cvt,sedan,black,third owner,25856.65,2
volkswagen,model e,2020,291597,petrol,2.4,manual,suv,gray,second owner,14038.1,3
ford,model c,2007,225580,petrol,4.0,automatic,hatchback,red,second owner,9314.71,16
kia,model a,2012,150390,hybrid,1.8,automatic,coupe,white,second owner,9746.29,11
bmw,model b,2000,164595,hybrid,1.8,manual,coupe,red,second owner,10094.72,23
bmw,model b,2004,144197,hybrid,3.7,automatic,coupe,blue,second owner,16320.59,19
volkswagen,model c,2009,51173,diesel,4.5,manual,sedan,black,first owner,11619.41,14
hyundai,model e,2000,27920,hybrid,4.8,automatic,truck,white,first owner,9683.82,23
mercedes,model b,2020,134487,hybrid,4.7,automatic,truck,red,first owner,22113.86,3
kia,model e,2018,182689,electric,4.2,cvt,truck,blue,second owner,17838.14,5
chevrolet,model c,2009,137757,electric,1.3,manual,truck,white,second owner,16622.76,14
bmw,model a,2020,239081,electric,1.5,cvt,sedan,gray,third owner,22975.19,3
bmw,model d,2018,28642,hybrid,1.1,cvt,coupe,white,third owner,21983.49,5
volkswagen,model e,2020,84518,petrol,4.3,manual,coupe,white,first owner,17422.73,3
ford,model a,2011,75211,hybrid,2.9,manual,suv,red,first owner,14955.37,12
volkswagen,model c,2008,214549,electric,4.9,automatic,hatchback,black,first owner,11508.16,15
toyota,model b,2022,143431,petrol,1.7,manual,coupe,white,second owner,18649.17,1
kia,model b,2004,221917,electric,3.3,automatic,coupe,blue,third owner,11447.99,19
chevrolet,model c,2019,148168,hybrid,1.6,manual,coupe,white,third owner,17507.08,4
ford,model e,2016,120850,hybrid,4.0,automatic,sedan,blue,third owner,17708.42,7
chevrolet,model b,2006,120846,diesel,5.0,automatic,suv,white,second owner,11056.31,17
hyundai,model d,2006,207208,electric,2.6,automatic,sedan,white,second owner,9993.25,17
volkswagen,model e,2008,278043,hybrid,3.2,manual,truck,black,third owner,10370.39,15
volkswagen,model e,2002,144227,electric,2.6,automatic,suv,red,second owner,14325.01,21
toyota,model d,2020,167939,hybrid,3.6,manual,suv,blue,third owner,15143.68,3
mercedes,model c,2012,163378,diesel,2.5,cvt,hatchback,black,third owner,16659.26,11
toyota,model d,2011,88705,petrol,2.0,cvt,suv,blue,first owner,14954.13,12
hyundai,model b,2023,31346,electric,1.2,automatic,coupe,gray,first owner,23470.8,0
honda,model c,2012,106440,diesel,1.5,automatic,suv,blue,third owner,16211.56,11
honda,model b,2001,189018,electric,2.1,manual,sedan,gray,second owner,10860.79,22
volkswagen,model c,2019,45049,diesel,2.8,cvt,coupe,blue,second owner,18345.46,4
bmw,model e,2011,33442,diesel,2.5,manual,sedan,gray,second owner,19610.9,12
hyundai,model c,2003,129998,electric,2.3,cvt,truck,gray,first owner,14638.97,20
hyundai,model d,2011,149516,electric,3.7,automatic,hatchback,red,second owner,17503.59,12
kia,model d,2021,246370,petrol,1.8,manual,suv,blue,third owner,16721.21,2
hyundai,model c,2012,36911,petrol,2.8,automatic,sedan,white,first owner,14855.93,11
bmw,model c,2006,53363,electric,1.6,automatic,hatchback,gray,second owner,19470.01,17
ford,model c,2005,205322,hybrid,3.8,cvt,suv,white,third owner,7909.25,18
bmw,model d,2011,51454,hybrid,2.6,cvt,coupe,blue,first owner,19667.26,12
mercedes,model b,2013,44078,diesel,3.3,cvt,sedan,gray,second owner,19717.2,10
volkswagen,model d,2002,126168,petrol,3.0,cvt,suv,red,second owner,8879.82,21
bmw,model a,2013,252910,petrol,2.7,cvt,truck,gray,first owner,15204.17,10
mercedes,model a,2004,56382,hybrid,4.1,manual,hatchback,white,first owner,17331.39,19
honda,model a,2007,33178,petrol,4.9,automatic,truck,gray,third owner,12045.11,16
toyota,model d,2021,83362,hybrid,2.0,automatic,truck,white,first owner,18900.38,2
chevrolet,model c,2014,257886,diesel,2.4,manual,truck,gray,third owner,11542.9,9
hyundai,model e,2020,197370,electric,3.9,cvt,coupe,red,first owner,19967.41,3
kia,model b,2005,215232,petrol,2.6,cvt,suv,white,third owner,8093.81,18
bmw,model a,2020,98738,electric,4.1,manual,suv,black,third owner,25970.52,3
chevrolet,model a,2012,33199,diesel,1.0,manual,hatchback,gray,second owner,13491.63,11
honda,model a,2022,238204,diesel,3.2,automatic,hatchback,gray,third owner,16411.08,1
hyundai,model a,2008,176478,petrol,4.9,cvt,suv,black,second owner,7941.34,15
hyundai,model a,2000,143016,petrol,4.1,cvt,truck,white,first owner,8808.36,23
hyundai,model e,2008,278976,hybrid,3.7,manual,suv,red,first owner,10505.44,15
hyundai,model b,2017,100089,electric,1.4,manual,truck,red,first owner,21472.03,6
toyota,model e,2020,292718,hybrid,3.8,manual,hatchback,blue,second owner,16421.34,3
nissan,model d,2020,104704,petrol,2.8,automatic,truck,blue,second owner,17937.39,3
mercedes,model a,2009,204266,petrol,2.3,cvt,hatchback,black,second owner,13887.31,14
mercedes,model b,2006,276781,hybrid,2.4,manual,truck,black,first owner,13016.42,17
kia,model c,2009,46443,electric,3.0,automatic,truck,white,second owner,14751.81,14
ford,model c,2001,157369,hybrid,4.0,manual,sedan,gray,second owner,7060.71,22
volkswagen,model b,2014,24124,diesel,3.3,cvt,coupe,white,second owner,13776.67,9
ford,model e,2000,279029,hybrid,2.3,cvt,suv,red,second owner,3547.69,23
honda,model b,2004,29255,diesel,3.8,automatic,sedan,black,third owner,9566.56,19
nissan,model d,2011,297543,hybrid,1.3,automatic,coupe,red,first owner,11191.59,12
ford,model d,2000,117120,hybrid,4.1,cvt,coupe,white,first owner,7861.82,23
honda,model d,2022,74806,petrol,1.9,manual,hatchback,black,first owner,17849.56,1
nissan,model d,2004,39970,electric,1.0,cvt,suv,gray,first owner,13861.29,19
chevrolet,model b,2003,5618,electric,2.4,automatic,truck,gray,first owner,13636.33,20
bmw,model c,2005,227757,petrol,1.9,automatic,suv,white,third owner,14232.02,18
kia,model c,2005,43654,electric,1.7,manual,suv,blue,second owner,14583.9,18
volkswagen,model c,2020,160415,electric,3.6,manual,sedan,blue,second owner,20082.71,3
mercedes,model a,2022,257142,petrol,1.3,cvt,suv,red,second owner,21402.03,1
volkswagen,model a,2004,106527,petrol,4.8,cvt,hatchback,gray,first owner,10832.42,19
ford,model e,2011,234119,hybrid,3.1,cvt,sedan,blue,third owner,11294.13,12
ford,model b,2005,62260,hybrid,4.3,automatic,suv,red,third owner,12054.22,18
chevrolet,model a,2000,227347,petrol,2.0,cvt,coupe,blue,first owner,5055.13,23
mercedes,model d,2015,185579,diesel,1.4,manual,coupe,red,first owner,17630.28,8
chevrolet,model e,2012,133574,diesel,4.5,cvt,sedan,black,first owner,14105.28,11
toyota,model b,2014,167257,hybrid,2.0,manual,truck,black,second owner,11359.82,9
kia,model d,2007,48742,electric,4.5,automatic,coupe,red,first owner,13811.06,16
volkswagen,model b,2004,164969,electric,4.9,manual,hatchback,blue,first owner,11289.68,19
volkswagen,model b,2013,206822,diesel,3.5,automatic,truck,blue,second owner,11641.93,10
mercedes,model b,2013,248452,petrol,2.6,manual,sedan,red,second owner,15407.88,10
bmw,model c,2006,138761,diesel,4.8,cvt,truck,red,first owner,14502.33,17
bmw,model e,2023,104448,diesel,2.5,manual,coupe,red,third owner,23951.21,0
kia,model c,2011,178274,hybrid,1.8,cvt,truck,gray,second owner,10509.5,12
nissan,model e,2014,11190,diesel,4.0,cvt,sedan,white,second owner,14178.77,9
mercedes,model a,2020,185186,hybrid,4.1,manual,sedan,black,first owner,22183.28,3
nissan,model d,2004,95262,electric,4.1,automatic,suv,blue,third owner,15157.45,19
bmw,model b,2023,277588,hybrid,2.5,automatic,truck,white,first owner,23998.79,0
honda,model a,2004,50342,hybrid,4.7,manual,truck,blue,first owner,9187.85,19
toyota,model c,2011,101272,diesel,4.9,manual,sedan,gray,third owner,15605.13,12
chevrolet,model b,2001,298088,petrol,3.3,automatic,suv,red,second owner,6334.4,22
volkswagen,model e,2012,210770,hybrid,2.4,manual,truck,blue,first owner,9916.75,11
chevrolet,model a,2018,10483,diesel,4.5,manual,truck,black,first owner,17597.78,5
hyundai,model d,2020,196110,diesel,3.1,manual,suv,white,third owner,14638.36,3
honda,model c,2018,172582,petrol,3.6,cvt,sedan,blue,third owner,13705.22,5
volkswagen,model b,2005,279645,diesel,1.4,automatic,truck,blue,third owner,6099.8,18
hyundai,model c,2002,166130,hybrid,1.3,automatic,truck,gray,first owner,4675.28,21
mercedes,model e,2015,142209,diesel,2.0,automatic,hatchback,white,second owner,20167.84,8
ford,model b,2020,247340,electric,4.1,cvt,coupe,black,first owner,18333.5,3
honda,model a,2007,47919,petrol,4.9,automatic,suv,black,third owner,11349.74,16
bmw,model e,2004,57778,petrol,2.3,automatic,suv,blue,second owner,17041.04,19
chevrolet,model e,2003,50719,petrol,4.8,cvt,sedan,black,second owner,9021.86,20
nissan,model c,2007,141155,hybrid,2.3,automatic,hatchback,gray,second owner,11298.49,16
toyota,model d,2013,133686,petrol,4.9,manual,hatchback,white,second owner,14832.16,10
honda,model c,2017,56725,petrol,2.6,manual,suv,red,second owner,16409.54,6
kia,model e,2014,218888,diesel,1.7,automatic,hatchback,blue,third owner,13534.14,9
bmw,model c,2005,268414,hybrid,3.8,automatic,suv,blue,first owner,14126.26,18
ford,model d,2000,166873,petrol,1.6,automatic,hatchback,blue,third owner,5403.5,23
honda,model b,2012,55317,electric,1.5,automatic,truck,white,second owner,18469.77,11
nissan,model b,2007,132950,hybrid,4.6,automatic,suv,gray,third owner,10485.54,16
ford,model a,2004,101440,hybrid,2.1,automatic,suv,white,first owner,10467.07,19
chevrolet,model c,2014,41751,diesel,1.3,cvt,coupe,blue,third owner,13727.18,9
bmw,model e,2005,61545,electric,3.7,automatic,suv,red,second owner,17825.31,18
kia,model a,2001,24346,hybrid,1.1,cvt,hatchback,white,first owner,8245.49,22
volkswagen,model d,2016,32335,petrol,4.4,manual,truck,white,first owner,14902.91,7
kia,model a,2008,25927,electric,1.0,cvt,truck,white,first owner,14757.71,15
mercedes,model c,2017,171376,electric,4.7,cvt,sedan,blue,second owner,23395.48,6
mercedes,model e,2019,137687,electric,4.1,automatic,sedan,white,third owner,24449.29,4
toyota,model d,2012,144756,electric,4.4,manual,suv,black,third owner,17506.28,11
volkswagen,model a,2000,194886,petrol,4.8,automatic,suv,red,first owner,4159.97,23
volkswagen,model e,2000,257555,diesel,3.9,automatic,coupe,gray,third owner,5606.99,23
nissan,model d,2001,101488,hybrid,1.4,manual,truck,blue,third owner,10994.21,22
honda,model a,2019,205682,electric,1.4,manual,sedan,black,first owner,17345.18,4
hyundai,model b,2009,81658,petrol,1.6,automatic,sedan,white,third owner,12022.67,14
volkswagen,model b,2009,115440,petrol,2.3,manual,sedan,white,second owner,11869.72,14
kia,model d,2007,163607,petrol,2.4,cvt,coupe,gray,second owner,9824.17,16
mercedes,model b,2019,75013,petrol,1.7,manual,sedan,gray,third owner,23206.71,4
volkswagen,model a,2019,141921,electric,2.7,automatic,coupe,black,first owner,21857.47,4
bmw,model e,2001,37589,diesel,3.0,automatic,truck,red,second owner,14530.33,22
kia,model e,2023,267621,hybrid,1.2,automatic,coupe,white,first owner,16516.55,0
nissan,model e,2003,184334,hybrid,2.5,cvt,sedan,black,second owner,6965.49,20
toyota,model c,2021,41724,electric,3.3,cvt,truck,gray,second owner,23996.01,2
volkswagen,model c,2017,250701,diesel,2.0,manual,coupe,red,second owner,12452.79,6
hyundai,model a,2003,45290,petrol,4.8,automatic,hatchback,black,first owner,10645.7,20
toyota,model b,2012,226719,hybrid,4.0,cvt,hatchback,red,third owner,9809.84,11
nissan,model e,2010,176636,electric,1.3,cvt,sedan,black,third owner,11900.28,13
nissan,model a,2004,297796,electric,2.3,manual,hatchback,black,first owner,10304.91,19
nissan,model a,2010,85536,petrol,4.7,cvt,hatchback,gray,third owner,13547.53,13
nissan,model c,2008,173252,petrol,2.4,cvt,sedan,blue,third owner,10551.4,15
hyundai,model e,2011,167156,diesel,3.0,cvt,sedan,red,second owner,12385.86,12
ford,model b,2023,45067,diesel,4.3,automatic,sedan,blue,second owner,18842.91,0
ford,model a,2016,82148,hybrid,3.0,automatic,suv,blue,second owner,14513.19,7
toyota,model d,2008,161351,hybrid,2.5,manual,suv,gray,third owner,10825.72,15
chevrolet,model c,2001,293162,hybrid,1.7,manual,sedan,red,first owner,6098.86,22
bmw,model e,2015,75389,petrol,3.6,cvt,coupe,gray,third owner,22115.78,8
honda,model c,2005,143342,electric,4.2,automatic,sedan,blue,third owner,13459.86,18
volkswagen,model b,2007,277069,diesel,4.9,automatic,hatchback,gray,first owner,8998.42,16
ford,model a,2022,154135,electric,2.8,manual,sedan,white,third owner,20485.77,1
mercedes,model c,2010,14980,petrol,3.6,automatic,truck,red,third owner,19294.26,13
chevrolet,model a,2015,114409,diesel,1.7,cvt,coupe,black,second owner,16335.67,8
volkswagen,model e,2006,199067,electric,1.5,cvt,coupe,white,third owner,12983.47,17
bmw,model b,2022,242556,electric,2.0,manual,truck,white,first owner,25796.76,1
bmw,model a,2009,50734,diesel,3.6,cvt,truck,white,third owner,18830.1,14
kia,model b,2016,220475,petrol,3.8,cvt,hatchback,gray,second owner,14002.84,7
volkswagen,model b,2022,211143,electric,3.0,manual,sedan,white,second owner,18502.21,1
mercedes,model d,2006,293708,electric,3.1,automatic,sedan,blue,third owner,16743.44,17
nissan,model d,2012,240478,hybrid,2.7,cvt,hatchback,white,second owner,10882.33,11
honda,model d,2020,189052,electric,3.1,automatic,truck,white,third owner,17791.39,3
hyundai,model e,2023,275169,petrol,4.0,cvt,coupe,red,first owner,16682.19,0
bmw,model d,2007,65357,diesel,3.4,cvt,suv,gray,second owner,16425.96,16
hyundai,model c,2003,28304,hybrid,1.9,automatic,truck,gray,third owner,9113.86,20
volkswagen,model e,2015,269475,petrol,1.0,automatic,hatchback,gray,first owner,14138.59,8
hyundai,model e,2016,227488,diesel,1.3,manual,suv,white,third owner,13258.57,7
mercedes,model e,2004,87850,electric,4.7,automatic,hatchback,black,third owner,18984.52,19
toyota,model a,2014,38172,hybrid,2.0,cvt,hatchback,blue,second owner,14647.79,9
honda,model c,2023,239682,hybrid,2.1,manual,truck,white,second owner,15243.63,0
hyundai,model d,2011,54838,hybrid,2.1,manual,coupe,white,second owner,12868.55,12
honda,model a,2009,272014,hybrid,1.3,automatic,hatchback,white,second owner,10314.79,14
volkswagen,model e,2001,12579,diesel,2.1,manual,sedan,black,first owner,10508.97,22
kia,model a,2005,125680,petrol,3.1,automatic,suv,white,third owner,9277.37,18
ford,model a,2001,264296,diesel,3.0,cvt,suv,red,first owner,6254.7,22
nissan,model a,2002,219967,petrol,4.1,manual,sedan,black,third owner,7367.76,21
toyota,model a,2012,259041,petrol,2.6,cvt,truck,blue,first owner,12522.88,11
hyundai,model d,2005,248952,electric,4.2,automatic,truck,black,first owner,10971.45,18
toyota,model a,2021,94314,hybrid,4.0,manual,coupe,blue,second owner,17477.24,2
chevrolet,model e,2023,143296,hybrid,4.4,manual,suv,red,first owner,20862.41,0
chevrolet,model d,2002,210398,diesel,2.1,automatic,truck,red,first owner,4503.35,21
ford,model e,2008,28365,petrol,3.4,cvt,truck,blue,third owner,10598.46,15
honda,model c,2023,94415,hybrid,1.8,cvt,suv,blue,second owner,21294.05,0
hyundai,model c,2009,10472,petrol,2.1,automatic,coupe,red,first owner,11089.46,14
mercedes,model d,2008,130676,diesel,1.9,manual,truck,blue,first owner,16904.43,15
bmw,model e,2002,184193,electric,5.0,cvt,truck,blue,second owner,14919.65,21
volkswagen,model d,2023,22437,electric,2.4,cvt,sedan,red,second owner,24704.47,0
toyota,model c,2020,98937,diesel,4.5,cvt,suv,white,first owner,17642.74,3
hyundai,model d,2021,172859,petrol,3.9,cvt,suv,black,first owner,16793.77,2
nissan,model b,2011,91669,electric,4.7,manual,sedan,red,third owner,16243.48,12
hyundai,model e,2003,86791,hybrid,1.6,automatic,hatchback,red,second owner,11351.36,20
hyundai,model a,2006,137529,hybrid,3.5,cvt,truck,red,second owner,9554.01,17
volkswagen,model b,2000,122345,electric,2.8,cvt,hatchback,white,second owner,9742.6,23
volkswagen,model e,2004,82022,petrol,1.1,manual,hatchback,white,second owner,11100.47,19
honda,model c,2015,268830,petrol,3.5,cvt,coupe,blue,second owner,12167.04,8
chevrolet,model b,2022,131133,hybrid,4.7,manual,suv,gray,second owner,19413.58,1
mercedes,model a,2019,132565,hybrid,4.4,manual,suv,black,third owner,21095.1,4
hyundai,model b,2012,197250,petrol,1.5,cvt,suv,blue,third owner,13334.65,11
mercedes,model d,2018,7021,hybrid,3.0,cvt,sedan,red,second owner,20865.25,5
chevrolet,model c,2006,254525,diesel,3.7,automatic,truck,white,second owner,7711.98,17
kia,model e,2018,152208,electric,2.4,cvt,hatchback,white,third owner,19229.8,5
kia,model e,2023,184335,electric,3.4,manual,hatchback,red,first owner,19823.03,0
bmw,model c,2003,117373,diesel,3.3,manual,hatchback,black,third owner,13059.79,20
ford,model a,2007,279121,hybrid,2.1,manual,hatchback,blue,first owner,9572.5,16
nissan,model b,2007,98955,electric,3.9,cvt,suv,gray,third owner,14748.7,16
ford,model b,2015,79056,petrol,3.3,manual,sedan,red,second owner,17566.12,8
kia,model c,2012,293759,hybrid,3.7,automatic,hatchback,gray,first owner,12177.86,11
kia,model c,2012,42067,diesel,1.0,manual,suv,gray,first owner,15005.26,11
toyota,model a,2006,37275,petrol,4.1,manual,truck,red,first owner,10189.09,17
nissan,model e,2013,73703,hybrid,2.8,manual,truck,gray,third owner,14955.5,10
nissan,model b,2013,123636,hybrid,4.7,automatic,truck,white,first owner,14182.15,10
chevrolet,model e,2005,189602,diesel,1.3,manual,truck,blue,first owner,9763.44,18
honda,model b,2007,56486,electric,3.2,automatic,hatchback,blue,second owner,15685.55,16
volkswagen,model b,2023,175848,electric,2.2,manual,sedan,gray,first owner,20585.39,0
mercedes,model d,2019,219057,electric,2.1,cvt,sedan,black,third owner,21295.78,4
nissan,model a,2022,265192,electric,2.2,automatic,coupe,gray,third owner,21284.95,1
volkswagen,model d,2006,186180,diesel,1.6,manual,truck,black,second owner,8891.62,17
honda,model b,2003,287121,petrol,2.9,cvt,coupe,red,second owner,6458.14,20
honda,model b,2010,268968,diesel,1.1,manual,suv,blue,first owner,11709.04,13
toyota,model d,2005,93518,diesel,1.4,manual,suv,white,second owner,10774.64,18
chevrolet,model d,2013,89756,electric,3.7,automatic,suv,white,second owner,16866.6,10
chevrolet,model d,2002,207836,hybrid,4.6,cvt,suv,red,first owner,8351.93,21
kia,model c,2017,295607,electric,1.9,manual,truck,gray,second owner,16681.2,6
hyundai,model a,2019,57468,hybrid,3.0,automatic,truck,white,second owner,17801.53,4
toyota,model a,2008,17910,diesel,3.3,manual,hatchback,white,second owner,10812.55,15
chevrolet,model e,2011,299708,electric,2.9,automatic,hatchback,gray,first owner,14707.69,12
ford,model a,2018,37095,hybrid,2.8,cvt,suv,gray,third owner,18125.22,5
honda,model b,2018,93325,hybrid,2.7,automatic,truck,white,first owner,16422.22,5
nissan,model b,2012,199396,electric,3.7,automatic,truck,blue,first owner,13711.66,11
toyota,model e,2011,162747,diesel,4.5,automatic,hatchback,white,third owner,11458.31,12
honda,model d,2021,131510,petrol,3.8,cvt,truck,black,second owner,19073.75,2
mercedes,model b,2007,261127,electric,4.4,automatic,hatchback,black,first owner,15932.35,16
hyundai,model c,2005,135543,diesel,1.4,automatic,suv,white,first owner,9597.7,18
mercedes,model c,2021,299155,hybrid,4.1,automatic,truck,gray,first owner,20360.38,2
bmw,model a,2011,20624,diesel,1.8,cvt,hatchback,black,first owner,18293.61,12
bmw,model d,2016,199131,electric,2.3,cvt,suv,red,third owner,23449.22,7
mercedes,model b,2005,77053,petrol,3.7,automatic,suv,gray,second owner,16674.98,18
honda,model c,2005,256239,diesel,3.4,cvt,truck,red,first owner,9428.63,18
volkswagen,model b,2007,75083,diesel,2.4,cvt,truck,gray,second owner,10573.48,16
toyota,model d,2017,128937,petrol,1.7,manual,suv,gray,third owner,17812.33,6
nissan,model c,2001,67424,diesel,4.7,automatic,truck,black,second owner,9161.86,22
nissan,model d,2009,52768,electric,4.1,automatic,hatchback,white,second owner,16779.48,14
mercedes,model a,2006,100648,hybrid,2.5,cvt,truck,gray,second owner,17103.2,17
kia,model d,2018,217934,hybrid,4.6,automatic,suv,red,first owner,12953.43,5
ford,model c,2007,139099,electric,3.0,automatic,sedan,blue,first owner,13816.72,16
chevrolet,model c,2005,167373,diesel,4.2,automatic,sedan,black,third owner,9755.5,18
honda,model b,2015,135259,electric,3.0,manual,coupe,gray,first owner,18986.34,8
ford,model a,2010,283728,electric,1.3,cvt,sedan,white,third owner,15446.43,13
nissan,model b,2019,204646,diesel,3.7,automatic,suv,blue,second owner,15517.75,4
hyundai,model d,2021,177583,diesel,1.5,automatic,hatchback,white,third owner,17911.69,2
toyota,model a,2002,240616,hybrid,2.9,cvt,sedan,blue,third owner,7258.34,21
honda,model e,2007,147352,diesel,4.9,automatic,hatchback,white,third owner,10539.15,16
honda,model b,2007,42353,hybrid,1.8,automatic,suv,white,second owner,12181.56,16
toyota,model b,2000,41736,hybrid,2.1,cvt,truck,gray,second owner,9062.83,23
toyota,model b,2012,253821,electric,3.1,cvt,suv,white,second owner,14646.85,11
volkswagen,model d,2009,274644,electric,4.0,automatic,suv,gray,first owner,12915.38,14
bmw,model b,2012,236780,petrol,1.8,manual,sedan,gray,third owner,17581.12,11
ford,model a,2000,233063,diesel,4.6,automatic,truck,white,first owner,4787.73,23
ford,model c,2014,195876,electric,4.4,cvt,coupe,red,second owner,15643.45,9
mercedes,model d,2001,166539,electric,2.9,cvt,truck,black,second owner,12737.76,22
volkswagen,model d,2005,57596,diesel,4.9,manual,suv,red,second owner,11937.94,18
toyota,model a,2000,250867,diesel,2.2,cvt,suv,blue,first owner,7125.38,23
mercedes,model c,2016,194918,electric,2.7,manual,coupe,black,second owner,19902.23,7
toyota,model d,2018,30755,electric,4.2,manual,sedan,gray,third owner,19589.83,5
chevrolet,model b,2004,99248,diesel,1.2,manual,suv,white,first owner,11144.97,19
bmw,model b,2006,195057,diesel,1.6,cvt,coupe,black,third owner,11789.08,17
kia,model e,2021,122023,diesel,3.8,manual,coupe,white,second owner,19666.36,2
toyota,model e,2021,56230,diesel,4.1,cvt,truck,white,second owner,18514.7,2
honda,model c,2018,11397,hybrid,1.4,manual,coupe,blue,second owner,19146.99,5
toyota,model a,2020,223114,hybrid,2.8,automatic,suv,gray,second owner,17222.17,3
chevrolet,model c,2020,121200,diesel,4.4,manual,sedan,white,first owner,16946.87,3
bmw,model b,2005,253376,petrol,3.5,automatic,sedan,black,second owner,11696.92,18
mercedes,model b,2021,98514,hybrid,3.7,manual,sedan,black,second owner,25862.68,2
volkswagen,model c,2019,130715,hybrid,1.3,automatic,coupe,black,third owner,16987.09,4
nissan,model e,2014,125475,electric,3.7,cvt,coupe,white,first owner,18106.86,9
hyundai,model c,2004,142104,petrol,1.3,cvt,suv,blue,third owner,10580.9,19
bmw,model a,2018,227487,petrol,1.4,manual,coupe,blue,third owner,20281.03,5
hyundai,model d,2022,133854,hybrid,1.0,manual,coupe,white,third owner,20812.8,1
ford,model c,2019,108656,electric,2.6,cvt,truck,blue,third owner,19660.4,4
honda,model b,2018,103035,petrol,3.9,cvt,truck,white,third owner,19268.47,5
volkswagen,model e,2022,14126,electric,2.4,automatic,hatchback,black,second owner,23920.49,1
hyundai,model c,2020,51270,petrol,1.2,cvt,sedan,black,second owner,19380.65,3
kia,model d,2022,61902,diesel,1.4,cvt,hatchback,red,first owner,17787.61,1
mercedes,model d,2016,242352,electric,4.9,automatic,suv,blue,first owner,21280.99,7
mercedes,model c,2001,119822,hybrid,4.9,automatic,sedan,gray,first owner,15956.06,22
kia,model e,2013,65307,diesel,1.7,cvt,suv,black,first owner,14546.31,10
volkswagen,model a,2014,231609,hybrid,1.0,manual,suv,blue,second owner,12289.69,9
kia,model a,2010,162164,diesel,2.5,cvt,suv,red,first owner,10368.76,13
kia,model b,2010,158249,petrol,2.1,cvt,truck,gray,third owner,9650.24,13
ford,model d,2004,137499,diesel,3.6,cvt,hatchback,red,third owner,10837.61,19
mercedes,model c,2008,178064,hybrid,1.2,automatic,hatchback,red,second owner,14725.28,15
bmw,model d,2017,12276,petrol,2.7,manual,suv,red,first owner,21372.81,6
kia,model d,2001,12838,diesel,1.5,automatic,hatchback,black,first owner,10142.95,22
nissan,model d,2018,162996,diesel,4.1,automatic,coupe,black,second owner,15621.14,5
kia,model b,2012,247938,hybrid,2.1,automatic,suv,blue,first owner,10893.8,11
toyota,model a,2002,17488,petrol,3.7,manual,truck,blue,third owner,7585.71,21
mercedes,model e,2018,34116,electric,1.1,cvt,suv,blue,third owner,23651.67,5
volkswagen,model a,2016,294785,diesel,4.3,automatic,coupe,blue,first owner,15042.19,7
nissan,model c,2007,123174,hybrid,4.9,cvt,hatchback,gray,third owner,11099.35,16
bmw,model e,2005,35478,diesel,1.1,cvt,hatchback,blue,third owner,14172.49,18
ford,model c,2010,281237,hybrid,1.9,manual,truck,blue,third owner,11666.13,13
kia,model b,2006,50158,petrol,2.9,manual,coupe,red,second owner,10182.03,17
bmw,model c,2008,104785,electric,4.2,automatic,suv,gray,second owner,20582.35,15
toyota,model e,2014,198865,diesel,4.2,automatic,coupe,white,first owner,13586.01,9
volkswagen,model c,2018,117335,electric,2.2,manual,suv,white,third owner,21769.52,5
hyundai,model d,2009,238485,electric,4.9,manual,truck,white,first owner,13673.52,14
volkswagen,model b,2004,107903,electric,3.0,automatic,coupe,black,third owner,14424.73,19
bmw,model c,2011,279202,hybrid,5.0,automatic,truck,gray,first owner,16981.27,12
volkswagen,model c,2009,38024,electric,3.5,automatic,truck,red,second owner,17168.82,14
mercedes,model d,2011,239936,diesel,2.9,automatic,sedan,black,third owner,15680.9,12
mercedes,model a,2020,154153,electric,3.4,cvt,sedan,blue,second owner,23939.41,3
honda,model d,2020,137364,hybrid,2.3,automatic,coupe,black,first owner,17182.57,3
hyundai,model c,2013,127326,electric,1.4,cvt,truck,blue,second owner,17154.44,10
nissan,model c,2000,269630,hybrid,4.0,cvt,truck,black,third owner,6009.92,23
chevrolet,model e,2001,77103,electric,1.5,manual,truck,gray,third owner,11216.72,22
nissan,model e,2020,217864,electric,2.0,manual,coupe,black,third owner,18223.37,3
volkswagen,model a,2003,262672,electric,1.6,cvt,truck,red,third owner,10592.81,20
ford,model d,2022,214825,petrol,1.4,automatic,suv,white,second owner,14860.35,1
honda,model a,2005,130685,electric,3.3,cvt,truck,gray,third owner,14412.49,18
kia,model a,2004,268119,hybrid,1.8,automatic,hatchback,gray,second owner,5740.37,19
mercedes,model b,2006,197597,hybrid,3.6,cvt,truck,blue,second owner,11564.82,17
chevrolet,model b,2006,283623,petrol,4.2,automatic,hatchback,blue,third owner,9771.98,17
